"Lat.decimal","Long.decimal","IRN","ZF_PF_no.","Former_Museum_no.","IRN_Residue_OBD","Sea_Depth_meters_NOAA","Ocean_Sea","Sample_depth_min_cm","Sample_depth_max_cm","Vessel","Collection_date","slide_no_check","species","total_ind","ind_diam","pop_max_diam","pop_min_diam","ind_asp_ratio","ind_area","ind_area_mm","ind_area_sqrt","ind_area_log","pop_mean","pop_mean_log","pop_mean_sqrt","pop_median","pop_median_log","pop_median_sqrt","pop_95q","pop_95q_log","pop_95q_sqrt","pop_max","pop_max_log","pop_max_sqrt","pop_min","pop_min_log","pop_min_sqrt","pop_sd","pop_sd_log","pop_sd_sqrt","pop_mad","pop_mad_log","pop_mad_sqrt","sample","ocean"
51.51667,-144.65,5271766,6027,"1,963,932",16658,-4054,"Pacific Ocean",7,10,"RV Spencer F. Baird","11/08/1957",6027,"pachyderma",14,189.62561,275.52902,177.87037,1.12818,25214.4432,0.02521,158.79056,10.13517,34248.60437,10.40793,183.52609,32669.6112,10.39354,180.71764,48681.5814,10.79194,220.57739,51840.0432,10.85592,227.68409,20208.8304,9.91387,142.15777,9232.81873,0.26897,24.70578,8274.97089,0.25772,23.81821,59,"Pacific"
51.51667,-144.65,5271766,6027,"1,963,932",16658,-4054,"Pacific Ocean",7,10,"RV Spencer F. Baird","11/08/1957",6027,"pachyderma",14,186.97436,275.52902,177.87037,1.07343,24422.3316,0.02442,156.27646,10.10325,34248.60437,10.40793,183.52609,32669.6112,10.39354,180.71764,48681.5814,10.79194,220.57739,51840.0432,10.85592,227.68409,20208.8304,9.91387,142.15777,9232.81873,0.26897,24.70578,8274.97089,0.25772,23.81821,59,"Pacific"
51.51667,-144.65,5271766,6027,"1,963,932",16658,-4054,"Pacific Ocean",7,10,"RV Spencer F. Baird","11/08/1957",6027,"pachyderma",14,211.57573,275.52902,177.87037,1.19328,29135.0628,0.02914,170.68996,10.2797,34248.60437,10.40793,183.52609,32669.6112,10.39354,180.71764,48681.5814,10.79194,220.57739,51840.0432,10.85592,227.68409,20208.8304,9.91387,142.15777,9232.81873,0.26897,24.70578,8274.97089,0.25772,23.81821,59,"Pacific"
51.51667,-144.65,5271766,6027,"1,963,932",16658,-4054,"Pacific Ocean",7,10,"RV Spencer F. Baird","11/08/1957",6027,"pachyderma",14,211.40262,275.52902,177.87037,1.09724,31484.772,0.03148,177.43949,10.35726,34248.60437,10.40793,183.52609,32669.6112,10.39354,180.71764,48681.5814,10.79194,220.57739,51840.0432,10.85592,227.68409,20208.8304,9.91387,142.15777,9232.81873,0.26897,24.70578,8274.97089,0.25772,23.81821,59,"Pacific"
51.51667,-144.65,5271766,6027,"1,963,932",16658,-4054,"Pacific Ocean",7,10,"RV Spencer F. Baird","11/08/1957",6027,"pachyderma",14,233.79982,275.52902,177.87037,1.11443,36377.226,0.03638,190.72815,10.5017,34248.60437,10.40793,183.52609,32669.6112,10.39354,180.71764,48681.5814,10.79194,220.57739,51840.0432,10.85592,227.68409,20208.8304,9.91387,142.15777,9232.81873,0.26897,24.70578,8274.97089,0.25772,23.81821,59,"Pacific"
51.51667,-144.65,5271766,6027,"1,963,932",16658,-4054,"Pacific Ocean",7,10,"RV Spencer F. Baird","11/08/1957",6027,"pachyderma",14,177.87037,275.52902,177.87037,1.17791,20208.8304,0.02021,142.15777,9.91387,34248.60437,10.40793,183.52609,32669.6112,10.39354,180.71764,48681.5814,10.79194,220.57739,51840.0432,10.85592,227.68409,20208.8304,9.91387,142.15777,9232.81873,0.26897,24.70578,8274.97089,0.25772,23.81821,59,"Pacific"
51.51667,-144.65,5271766,6027,"1,963,932",16658,-4054,"Pacific Ocean",7,10,"RV Spencer F. Baird","11/08/1957",6027,"pachyderma",14,257.03068,275.52902,177.87037,1.09754,45649.5912,0.04565,213.65765,10.72875,34248.60437,10.40793,183.52609,32669.6112,10.39354,180.71764,48681.5814,10.79194,220.57739,51840.0432,10.85592,227.68409,20208.8304,9.91387,142.15777,9232.81873,0.26897,24.70578,8274.97089,0.25772,23.81821,59,"Pacific"
51.51667,-144.65,5271766,6027,"1,963,932",16658,-4054,"Pacific Ocean",7,10,"RV Spencer F. Baird","11/08/1957",6027,"pachyderma",14,275.52902,275.52902,177.87037,1.11225,51840.0432,0.05184,227.68409,10.85592,34248.60437,10.40793,183.52609,32669.6112,10.39354,180.71764,48681.5814,10.79194,220.57739,51840.0432,10.85592,227.68409,20208.8304,9.91387,142.15777,9232.81873,0.26897,24.70578,8274.97089,0.25772,23.81821,59,"Pacific"
51.51667,-144.65,5271766,6027,"1,963,932",16658,-4054,"Pacific Ocean",7,10,"RV Spencer F. Baird","11/08/1957",6027,"pachyderma",14,218.21981,275.52902,177.87037,1.07602,34100.7372,0.0341,184.66385,10.43707,34248.60437,10.40793,183.52609,32669.6112,10.39354,180.71764,48681.5814,10.79194,220.57739,51840.0432,10.85592,227.68409,20208.8304,9.91387,142.15777,9232.81873,0.26897,24.70578,8274.97089,0.25772,23.81821,59,"Pacific"
60.03333,-50.83333,5271752,6014,"",15728,-3203,"Atlantic ocean Arctic",NA,NA,"RV Vema","26/08/1960",6014,"pachyderma",9,321.30001,322.5819,278.83049,1.12677,69559.10176,0.06956,263.7406,11.14993,59195.12842,10.98184,242.88983,58136.76505,10.97055,241.11567,68153.2757,11.12919,261.04088,69559.10176,11.14993,263.7406,50488.59205,10.8295,224.69667,7303.44236,0.12324,14.98712,9316.08976,0.16958,19.871,60,"Arctic"
60.03333,-50.83333,5271752,6014,"",15728,-3203,"Atlantic ocean Arctic",NA,NA,"RV Vema","26/08/1960",6014,"pachyderma",9,292.99701,322.5819,278.83049,1.13986,58136.76505,0.05814,241.11567,10.97055,59195.12842,10.98184,242.88983,58136.76505,10.97055,241.11567,68153.2757,11.12919,261.04088,69559.10176,11.14993,263.7406,50488.59205,10.8295,224.69667,7303.44236,0.12324,14.98712,9316.08976,0.16958,19.871,60,"Arctic"
60.03333,-50.83333,5271752,6014,"",15728,-3203,"Atlantic ocean Arctic",NA,NA,"RV Vema","26/08/1960",6014,"pachyderma",9,304.45032,322.5819,278.83049,1.09347,64147.47021,0.06415,253.27351,11.06894,59195.12842,10.98184,242.88983,58136.76505,10.97055,241.11567,68153.2757,11.12919,261.04088,69559.10176,11.14993,263.7406,50488.59205,10.8295,224.69667,7303.44236,0.12324,14.98712,9316.08976,0.16958,19.871,60,"Arctic"
60.03333,-50.83333,5271752,6014,"",15728,-3203,"Atlantic ocean Arctic",NA,NA,"RV Vema","26/08/1960",6014,"pachyderma",9,278.83049,322.5819,278.83049,1.12827,53610.43116,0.05361,231.53926,10.8895,59195.12842,10.98184,242.88983,58136.76505,10.97055,241.11567,68153.2757,11.12919,261.04088,69559.10176,11.14993,263.7406,50488.59205,10.8295,224.69667,7303.44236,0.12324,14.98712,9316.08976,0.16958,19.871,60,"Arctic"
60.03333,-50.83333,5271752,6014,"",15728,-3203,"Atlantic ocean Arctic",NA,NA,"RV Vema","26/08/1960",6014,"pachyderma",9,322.5819,322.5819,278.83049,1.15208,66004.59838,0.066,256.9136,11.09748,59195.12842,10.98184,242.88983,58136.76505,10.97055,241.11567,68153.2757,11.12919,261.04088,69559.10176,11.14993,263.7406,50488.59205,10.8295,224.69667,7303.44236,0.12324,14.98712,9316.08976,0.16958,19.871,60,"Arctic"
60.03333,-50.83333,5271752,6014,"",15728,-3203,"Atlantic ocean Arctic",NA,NA,"RV Vema","26/08/1960",6014,"pachyderma",9,311.15422,322.5819,278.83049,1.07397,66044.53662,0.06604,256.99132,11.09808,59195.12842,10.98184,242.88983,58136.76505,10.97055,241.11567,68153.2757,11.12919,261.04088,69559.10176,11.14993,263.7406,50488.59205,10.8295,224.69667,7303.44236,0.12324,14.98712,9316.08976,0.16958,19.871,60,"Arctic"
60.03333,-50.83333,5271752,6014,"",15728,-3203,"Atlantic ocean Arctic",NA,NA,"RV Vema","26/08/1960",6014,"pachyderma",9,284.59577,322.5819,278.83049,1.14498,52911.51195,0.05291,230.02502,10.87638,59195.12842,10.98184,242.88983,58136.76505,10.97055,241.11567,68153.2757,11.12919,261.04088,69559.10176,11.14993,263.7406,50488.59205,10.8295,224.69667,7303.44236,0.12324,14.98712,9316.08976,0.16958,19.871,60,"Arctic"
60.03333,-50.83333,5271752,6014,"",15728,-3203,"Atlantic ocean Arctic",NA,NA,"RV Vema","26/08/1960",6014,"pachyderma",9,284.17446,322.5819,278.83049,1.27359,50488.59205,0.05049,224.69667,10.8295,59195.12842,10.98184,242.88983,58136.76505,10.97055,241.11567,68153.2757,11.12919,261.04088,69559.10176,11.14993,263.7406,50488.59205,10.8295,224.69667,7303.44236,0.12324,14.98712,9316.08976,0.16958,19.871,60,"Arctic"
60.03333,-50.83333,5271752,6014,"",15728,-3203,"Atlantic ocean Arctic",NA,NA,"RV Vema","26/08/1960",6014,"pachyderma",9,294.58299,322.5819,278.83049,1.26931,51853.14859,0.05185,227.71286,10.85617,59195.12842,10.98184,242.88983,58136.76505,10.97055,241.11567,68153.2757,11.12919,261.04088,69559.10176,11.14993,263.7406,50488.59205,10.8295,224.69667,7303.44236,0.12324,14.98712,9316.08976,0.16958,19.871,60,"Arctic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,325.37677,386.83657,219.3,1.18152,65951.6112,0.06595,256.81046,11.09668,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,249.83407,386.83657,219.3,1.11407,40357.7532,0.04036,200.89239,10.60554,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,273.48,386.83657,219.3,1.20807,46341.8568,0.04634,215.27159,10.7438,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,310.13703,386.83657,219.3,1.15007,63928.0656,0.06393,252.84,11.06551,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,362.41424,386.83657,219.3,1.16716,81321.2388,0.08132,285.16879,11.30616,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,372.92381,386.83657,219.3,1.16618,91911.5712,0.09191,303.16921,11.42858,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,363.63359,386.83657,219.3,1.24604,82991.9952,0.08299,288.08331,11.3265,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,351.05069,386.83657,219.3,1.12364,82952.0568,0.08295,288.01399,11.32602,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,219.3,386.83657,219.3,1.18034,30133.5228,0.03013,173.5901,10.31339,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,317.13017,386.83657,219.3,1.20525,65192.7816,0.06519,255.32877,11.0851,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,353.09258,386.83657,219.3,1.13021,81700.6536,0.0817,285.83326,11.31082,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,310.73741,386.83657,219.3,1.20534,60646.4604,0.06065,246.26502,11.01282,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,373.99323,386.83657,219.3,1.12169,89475.3288,0.08948,299.12427,11.40172,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
60.48528,-16.16889,5271753,6015,"D43.29",31428,-2419,"Atlantic ocean",NA,NA,"Rosemary",NA,6015,"pachyderma",14,386.83657,386.83657,219.3,1.24804,92384.1756,0.09238,303.94765,11.43371,69663.50511,11.10403,261.0242,73636.425,11.20142,270.98962,92076.98274,11.43038,303.44167,92384.1756,11.43371,303.94765,30133.5228,10.31339,173.5901,19907.58917,0.33953,40.59007,16826.26758,0.24056,31.78266,61,"Atlantic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,328.47094,380.87925,176.53651,1.05546,75050.6098,0.07505,273.95366,11.22592,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,322.91189,380.87925,176.53651,1.10721,68480.76928,0.06848,261.68831,11.13431,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,335.93475,380.87925,176.53651,1.07627,72534.50066,0.07253,269.3223,11.19182,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,374.02807,380.87925,176.53651,1.18654,89920.94792,0.08992,299.86822,11.40669,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,350.16718,380.87925,176.53651,1.20706,74624.6019,0.07462,273.17504,11.22023,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,299.39059,380.87925,176.53651,1.07061,61851.0214,0.06185,248.69866,11.03248,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,339.34534,380.87925,176.53651,1.09965,77613.31355,0.07761,278.59166,11.25949,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,331.3059,380.87925,176.53651,1.1249,72847.35021,0.07285,269.90248,11.19612,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,341.59366,380.87925,176.53651,1.08576,78065.94694,0.07807,279.40284,11.26531,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,359.07374,380.87925,176.53651,1.08016,88137.03985,0.08814,296.87883,11.38665,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,344.84215,380.87925,176.53651,1.09274,83178.04169,0.08318,288.40604,11.32874,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,322.91189,380.87925,176.53651,1.12,68261.10895,0.06826,261.26827,11.1311,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,352.66746,380.87925,176.53651,1.13841,82732.06467,0.08273,287.63182,11.32336,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,343.28477,380.87925,176.53651,1.16031,74458.19257,0.07446,272.87029,11.21799,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,314.31496,380.87925,176.53651,1.09714,65611.87235,0.06561,256.14815,11.09151,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,313.97594,380.87925,176.53651,1.15271,62496.68961,0.0625,249.99338,11.04287,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,307.61503,380.87925,176.53651,1.06072,64580.13448,0.06458,254.12622,11.07566,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,324.88477,380.87925,176.53651,1.09607,70750.5926,0.07075,265.98984,11.16692,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,326.04031,380.87925,176.53651,1.12362,68826.90069,0.06883,262.34881,11.13935,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,327.26296,380.87925,176.53651,1.04791,73566.23853,0.07357,271.23097,11.20594,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,332.41909,380.87925,176.53651,1.19473,69519.16352,0.06952,263.66487,11.14936,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,357.06607,380.87925,176.53651,1.19276,79623.5383,0.07962,282.17643,11.28507,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,359.10155,380.87925,176.53651,1.19994,77446.90421,0.07745,278.29284,11.25735,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,306.48775,380.87925,176.53651,1.08648,67402.43679,0.0674,259.61979,11.11844,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,340.42247,380.87925,176.53651,1.12015,75882.65647,0.07588,275.46807,11.23694,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
77.075,-159.83667,5271759,6021,"",16486,-2056,"Artic Ocean",NA,NA,"Alpha II (""Charlie"")",NA,6021,"pachyderma",285,322.49935,380.87925,176.53651,1.11421,66563.73374,0.06656,257.99948,11.10592,46798.20522,10.67673,212.23558,42214.71994,10.65052,205.46221,77580.03168,11.25906,278.5319,93262.44735,11.44317,305.38901,20521.59911,9.92923,143.25362,18423.16837,0.39358,41.95761,20260.52151,0.51796,50.60166,62,"Arctic"
