"area","diam.max","species","sample","dataset","datasetAB","area_log"
52389.85127,274.440349,"inflata",10,"resample","A",10.8664681734977
46633.61568,260.7770192,"inflata",10,"resample","A",10.7500769265776
35372.47309,225.8215732,"inflata",10,"resample","A",10.4736892003093
56621.90054,293.9392548,"inflata",10,"resample","A",10.9441511246868
72309.66937,324.2724807,"inflata",10,"resample","A",11.1887131387619
62929.43757,314.834489,"inflata",10,"resample","A",11.0497693390903
52324.99228,281.8727832,"inflata",10,"resample","A",10.8652293997748
63602.34961,311.5469185,"inflata",10,"resample","A",11.0604056921993
24411.30334,191.535552,"inflata",10,"resample","A",10.1028015556527
54059.97033,285.8853582,"inflata",10,"resample","A",10.8978492709957
85800.33983,362.5197012,"inflata",10,"resample","A",11.3597782461908
52868.18634,287.6382319,"inflata",10,"resample","A",10.8755570444989
88313.62579,361.2988098,"inflata",10,"resample","A",11.3886496871446
86513.78875,374.3365511,"inflata",10,"resample","A",11.3680590877304
93088.86912,364.3044243,"inflata",10,"resample","A",11.4413098977931
56378.67931,292.4044579,"inflata",10,"resample","A",10.9398463395977
67639.8219,322.7688908,"inflata",10,"resample","A",11.1219521699517
65961.59547,307.6845902,"inflata",10,"resample","A",11.0968279648285
105468.8293,402.7257359,"inflata",10,"resample","A",11.5661707313702
73323.09113,331.8836907,"inflata",10,"resample","A",11.202630860503
114354.5113,403.6406687,"inflata",10,"resample","A",11.6470586503562
95294.07487,387.2389325,"inflata",10,"resample","A",11.4647229142572
33961.79,224.5795496,"inflata",10,"resample","A",10.4329913481057
88540.63227,357.2935938,"inflata",10,"resample","A",11.3912168473268
147456.9197,480.2906563,"inflata",10,"resample","A",11.9012913422708
130958.4134,445.725478,"inflata",10,"resample","A",11.782635096822
86238.13803,363.8367819,"inflata",10,"resample","A",11.3648677953485
31853.87274,212.0268597,"inflata",10,"resample","A",10.3689142467011
91864.65564,377.3994538,"inflata",10,"resample","A",11.4280716385028
95975.09429,379.1141353,"inflata",10,"resample","A",11.4718440023119
120199.928,417.6968878,"inflata",10,"resample","A",11.6969117020814
131955.6204,429.4207998,"inflata",10,"resample","A",11.7902209359467
133755.4575,468.5591638,"inflata",10,"resample","A",11.8037684676641
127585.7458,438.8330621,"inflata",10,"resample","A",11.7565439336214
119624.3045,427.7656284,"inflata",10,"resample","A",11.6921113147363
104017.6094,404.894074,"inflata",10,"resample","A",11.5523154849441
40886.0499,245.0116957,"inflata",20,"resample","A",10.6185442056109
41347.06064,245.8911366,"inflata",20,"resample","A",10.6297566130401
78418.94703,347.2496621,"inflata",20,"resample","A",11.2698208484417
50534.16433,279.1114031,"inflata",20,"resample","A",10.8304049079122
56240.76423,289.7431207,"inflata",20,"resample","A",10.9373971151191
31306.70502,216.6071754,"inflata",20,"resample","A",10.3515875714782
109231.53,409.4835048,"inflata",20,"resample","A",11.6012250368804
73081.66514,325.7787682,"inflata",20,"resample","A",11.1993327953993
56636.82595,286.461015,"inflata",20,"resample","A",10.944414687779
45785.24422,255.8509443,"inflata",20,"resample","A",10.731717139589
119205.2775,428.2980752,"inflata",25,"resample","A",11.6886023069622
115705.9082,425.7125655,"inflata",25,"resample","A",11.6588069767008
119928.1519,422.0771432,"inflata",25,"resample","A",11.6946481082846
108710.4552,396.6778694,"inflata",25,"resample","A",11.5964432524766
92396.49393,376.0592011,"inflata",25,"resample","A",11.4338443124293
104987.652,387.7770266,"inflata",25,"resample","A",11.5615980222242
81809.66948,342.9072493,"inflata",25,"resample","A",11.3121507244067
136366.9734,448.4897913,"inflata",25,"resample","A",11.8231048645746
78816.31223,347.8306732,"inflata",25,"resample","A",11.2748752624177
76476.82774,332.2788139,"inflata",25,"resample","A",11.2447430685701
29565.56374,211.5556284,"inflata",25,"resample","A",10.2943655758898
79716.61946,330.3747353,"inflata",25,"resample","A",11.2862333682595
79213.89316,334.8007408,"inflata",25,"resample","A",11.2799069811053
69044.3644,321.4625701,"inflata",25,"resample","A",11.1425045392865
36239.00895,229.5737719,"inflata",25,"resample","A",10.4978914129287
68755.21463,320.69505,"inflata",25,"resample","A",11.1383078618161
67693.90355,317.1301727,"inflata",25,"resample","A",11.1227514038854
98432.49533,379.940437,"inflata",25,"resample","A",11.4971262656176
55605.47179,293.9945237,"inflata",25,"resample","A",10.9260368888856
58832.12033,294.5974297,"inflata",25,"resample","A",10.9824432488544
68899.78952,329.6130146,"inflata",25,"resample","A",11.140408402135
56088.48333,281.1985136,"inflata",25,"resample","A",10.934685782201
62472.77877,310.3912549,"inflata",25,"resample","A",11.0424862011695
118061.8216,422.4817597,"inflata",25,"resample","A",11.6789636781183
82910.41007,357.2120913,"inflata",25,"resample","A",11.3255159070635
31977.33567,218.0039157,"inflata",25,"resample","A",10.3727826705345
38709.92514,239.2869106,"inflata",25,"resample","A",10.5638513097026
56121.34126,277.1497404,"inflata",25,"resample","A",10.9352714337882
44433.77622,259.237961,"inflata",25,"resample","A",10.7017551848909
36209.43681,233.2935322,"inflata",25,"resample","A",10.4970750492005
677857.5464,1044.265511,"menardii",20,"resample","A",13.4266924362921
679179.0483,1030.542265,"menardii",20,"resample","A",13.4286400658886
658035.0168,1038.828405,"menardii",20,"resample","A",13.3970134259128
222660.9216,646.7736699,"menardii",20,"resample","A",12.3134053623202
638796.2181,1054.363852,"menardii",20,"resample","A",13.3673407749861
317419.9098,786.6096804,"menardii",20,"resample","A",12.6679808128954
279169.3189,660.9889476,"menardii",20,"resample","A",12.5395737545054
279971.9489,697.3728854,"menardii",20,"resample","A",12.5424446946328
99185.61443,377.667886,"menardii",20,"resample","A",11.5047482669305
186088.5571,548.3634784,"menardii",20,"resample","A",12.1339779528302
587363.0369,983.3734069,"menardii",20,"resample","A",13.2833983691409
464017.4478,861.5983444,"menardii",20,"resample","A",13.0476774335187
658107.9831,1019.413169,"menardii",20,"resample","A",13.3971243048979
376441.593,762.9291018,"menardii",20,"resample","A",12.8385181827138
456712.7037,864.4166424,"menardii",20,"resample","A",13.031809815077
544839.8599,923.707888,"menardii",20,"resample","A",13.2082471954215
308518.013,699.2189115,"menardii",20,"resample","A",12.6395355096019
624527.2397,1005.016019,"menardii",20,"resample","A",13.3447502260112
246966.8291,671.7864079,"menardii",20,"resample","A",12.41700931145
384573.2892,801.5213216,"menardii",20,"resample","A",12.859889658867
621835.5915,979.2425049,"menardii",20,"resample","A",13.3404310144347
646182.0359,1038.098443,"menardii",20,"resample","A",13.3788365323885
519788.074,924.5983232,"menardii",20,"resample","A",13.1611764574865
418794.5152,827.5591883,"menardii",20,"resample","A",12.9451356614267
687302.6372,1096.730653,"menardii",20,"resample","A",13.4405299941458
831824.6874,1153.188823,"menardii",20,"resample","A",13.6313769853408
323727.4468,776.2449716,"menardii",20,"resample","A",12.6876572271755
103482.5227,414.0415738,"menardii",20,"resample","A",11.5471580146267
417975.6704,837.8164759,"menardii",20,"resample","A",12.9431785050282
529833.1105,926.4028807,"menardii",20,"resample","A",13.1803173500923
410922.255,799.2574259,"menardii",20,"resample","A",12.9261593150013
487472.081,891.2917865,"menardii",20,"resample","A",13.0969882980365
523501.2514,902.4332251,"menardii",20,"resample","A",13.1682946997388
275115.6318,715.924709,"menardii",20,"resample","A",12.5249467675448
808070.0814,1138.396913,"menardii",20,"resample","A",13.602404068148
382627.5194,779.9023225,"menardii",20,"resample","A",12.8548172607409
73905.06592,348.3117577,"menardii",27,"resample","A",11.2105366556017
327752.4285,722.1496885,"menardii",44,"resample","A",12.7000138112095
82835.08743,364.9536191,"menardii",44,"resample","A",11.3246070118438
314172.564,689.5981275,"menardii",44,"resample","A",12.6576976808128
216923.2118,641.5681229,"menardii",44,"resample","A",12.2872987072256
529280.9552,1002.940872,"menardii",44,"resample","A",13.1792746760916
426128.2211,876.6552198,"menardii",44,"resample","A",12.9624955684612
1221082.224,1427.827089,"menardii",44,"resample","A",14.0152480923488
447801.7683,834.82503,"menardii",44,"resample","A",13.0121059320001
356393.218,738.953585,"menardii",44,"resample","A",12.783789945217
588690.2549,971.3705227,"menardii",44,"resample","A",13.2856554412867
399969.7724,846.1671685,"menardii",44,"resample","A",12.8991442542346
600747.3389,1001.192245,"menardii",44,"resample","A",13.3059297239593
523335.8533,924.4644303,"menardii",44,"resample","A",13.1679787038677
729015.5214,1118.096693,"menardii",44,"resample","A",13.4994503021222
632391.9694,988.0633498,"menardii",44,"resample","A",13.3572646856283
754589.8898,1094.517856,"menardii",44,"resample","A",13.5339296883309
436579.0845,835.262193,"menardii",44,"resample","A",12.9867248165451
163813.6342,519.4861975,"menardii",44,"resample","A",12.0064846838113
956577.3367,1221.650193,"menardii",44,"resample","A",13.7711169184361
642363.0527,1015.302399,"menardii",44,"resample","A",13.3729089254837
178373.9191,524.0438826,"menardii",44,"resample","A",12.0916372950551
282569.6536,670.8144818,"menardii",44,"resample","A",12.5516803605933
531137.4958,925.3102093,"menardii",44,"resample","A",13.182776204182
287909.8153,698.6588306,"menardii",44,"resample","A",12.5704025687597
431676.9829,839.8448747,"menardii",44,"resample","A",12.9754328627721
627990.5079,1002.150205,"menardii",44,"resample","A",13.3502803305272
1124625.552,1349.388433,"menardii",44,"resample","A",13.9329606955496
655066.7969,985.4419828,"menardii",44,"resample","A",13.3924924894178
364632.9207,788.4472499,"menardii",44,"resample","A",12.8066464298
554858.6893,900.4838902,"menardii",46,"resample","A",13.2264687464351
178065.1543,519.7789082,"menardii",55,"resample","A",12.0899047976929
254781.6026,629.6588645,"menardii",55,"resample","A",12.4481619967767
329157.1884,733.402796,"menardii",55,"resample","A",12.7042906919406
394993.9462,817.5874555,"menardii",55,"resample","A",12.8866257176899
438007.2946,831.7399657,"menardii",55,"resample","A",12.9899908435578
502487.4162,906.9878521,"menardii",55,"resample","A",13.1273258762137
151038.8327,467.1106139,"menardii",55,"resample","A",11.9252922529331
361809.5602,793.5397362,"menardii",55,"resample","A",12.7988732755854
188013.8199,526.0739389,"menardii",55,"resample","A",12.1442707492167
445043.1825,846.575239,"menardii",55,"resample","A",13.0059265957662
339119.1543,757.2526067,"menardii",55,"resample","A",12.7341068122159
390844.2354,815.9183014,"menardii",55,"resample","A",12.8760643846591
511531.6577,928.487543,"menardii",55,"resample","A",13.1451647543452
153233.3913,514.0151305,"menardii",55,"resample","A",11.9397174714163
180485.8189,548.5986106,"menardii",55,"resample","A",12.1034074880177
31974.05369,228.5981086,"menardii",55,"resample","A",10.3726800307003
290785.6639,674.4618192,"menardii",55,"resample","A",12.5803417245955
151411.2426,529.124253,"menardii",55,"resample","A",11.9277548748243
37400.59858,239.980286,"menardii",55,"resample","A",10.5294419880874
69893.36613,344.7491455,"menardii",55,"resample","A",11.1547260185679
108411.1945,382.2360539,"menardii",55,"resample","A",11.5936866329509
216649.4845,576.4743471,"menardii",55,"resample","A",12.2860360477514
76131.23267,373.6315395,"menardii",55,"resample","A",11.240213875815
208142.2587,566.2768303,"obliquiloculata",20,"resample","A",12.2459770609635
217765.0172,573.3633218,"obliquiloculata",20,"resample","A",12.291171857664
129808.4875,438.4624632,"obliquiloculata",25,"resample","A",11.7738154701744
73400.30532,323.7455007,"obliquiloculata",25,"resample","A",11.203683374267
187910.0484,537.0810768,"obliquiloculata",25,"resample","A",12.1437186613533
163031.1821,488.2562094,"obliquiloculata",27,"resample","A",12.0016967627201
36580.7314,247.249217,"obliquiloculata",27,"resample","A",10.5072769162775
276745.8998,618.3110588,"obliquiloculata",27,"resample","A",12.5308550349236
97397.47059,370.0212166,"obliquiloculata",27,"resample","A",11.4865555199916
46605.68527,268.9732072,"obliquiloculata",27,"resample","A",10.7494778141743
63994.10084,302.2116759,"obliquiloculata",27,"resample","A",11.0665461837185
198507.8871,517.8576562,"obliquiloculata",27,"resample","A",12.1985841118213
62351.20444,300.1059497,"obliquiloculata",44,"resample","A",11.0405382683234
86781.07401,348.8352778,"obliquiloculata",44,"resample","A",11.3711438355145
71889.86098,327.136473,"obliquiloculata",44,"resample","A",11.1828905181883
206262.3581,552.6639509,"obliquiloculata",44,"resample","A",12.2369042204625
119974.153,427.6570049,"obliquiloculata",44,"resample","A",11.6950316068974
69103.50867,316.7673294,"obliquiloculata",44,"resample","A",11.1433607851671
31109.88636,213.9034009,"obliquiloculata",44,"resample","A",10.3452809370403
57015.07691,280.5433929,"obliquiloculata",44,"resample","A",10.9510710190338
68817.6447,312.1014706,"obliquiloculata",44,"resample","A",11.139215454703
205204.3328,555.9952102,"obliquiloculata",44,"resample","A",12.2317615070656
129877.5326,451.9709496,"obliquiloculata",44,"resample","A",11.7743472285001
117815.3871,405.7236108,"obliquiloculata",44,"resample","A",11.6768741622128
236672.3706,558.8452696,"obliquiloculata",44,"resample","A",12.3744320611857
171278.522,507.0212741,"obliquiloculata",44,"resample","A",12.0510462940811
188916.6578,500.7087751,"obliquiloculata",44,"resample","A",12.1490612327674
147748.9597,474.8552746,"obliquiloculata",44,"resample","A",11.903269894296
316880.9606,677.3249951,"obliquiloculata",46,"resample","A",12.6662814637227
73777.06982,331.1516691,"obliquiloculata",46,"resample","A",11.2088032552631
225414.4185,579.2248767,"obliquiloculata",46,"resample","A",12.3256958470424
281076.4046,636.9672933,"obliquiloculata",46,"resample","A",12.5463818138482
344359.4943,709.7635172,"obliquiloculata",46,"resample","A",12.7494414322495
267829.2509,619.6944031,"obliquiloculata",46,"resample","A",12.4981049329361
277299.1038,616.865593,"obliquiloculata",46,"resample","A",12.5328519997198
179328.688,494.6177635,"obliquiloculata",46,"resample","A",12.0969756467946
335129.0478,673.0997672,"obliquiloculata",46,"resample","A",12.7222709539435
167930.2837,487.8352735,"obliquiloculata",46,"resample","A",12.031304194282
224044.4819,603.9554942,"obliquiloculata",46,"resample","A",12.3195998910335
268108.5584,611.6690195,"obliquiloculata",46,"resample","A",12.4991472461315
83539.53047,348.0703014,"obliquiloculata",46,"resample","A",11.333075217614
323424.7353,673.8304853,"obliquiloculata",46,"resample","A",12.686721708358
192163.5307,523.9586147,"obliquiloculata",46,"resample","A",12.1661020108961
307703.7156,656.1396152,"obliquiloculata",46,"resample","A",12.6368926366353
127058.2924,441.3430646,"obliquiloculata",46,"resample","A",11.7524012554102
202963.419,543.2509362,"obliquiloculata",46,"resample","A",12.2207810398152
79283.41684,348.0129792,"obliquiloculata",46,"resample","A",11.2807842664606
151397.9423,459.3728706,"obliquiloculata",46,"resample","A",11.9276670287439
221145.0045,562.7800248,"obliquiloculata",46,"resample","A",12.3065738943007
144481.7576,471.3623152,"obliquiloculata",46,"resample","A",11.8809085335824
38258.69826,246.1595292,"pachyderma",66,"resample","A",10.5521262188922
32405.17418,217.9660801,"pachyderma",66,"resample","A",10.3860733859438
52203.38167,290.8754989,"pachyderma",66,"resample","A",10.8629025547226
43536.59878,259.8582665,"pachyderma",66,"resample","A",10.6813572146036
27184.02527,225.1023944,"pachyderma",66,"resample","A",10.2103847735022
37042.59215,239.3464126,"pachyderma",66,"resample","A",10.5198236687629
53508.66889,280.2719169,"pachyderma",66,"resample","A",10.8875989550849
68126.26435,330.1078838,"pachyderma",66,"resample","A",11.1291180910594
64007.71832,337.4434306,"pachyderma",66,"resample","A",11.0667589538204
34756.31266,231.7570997,"pachyderma",66,"resample","A",10.4561164937755
40553.08512,264.3741135,"pachyderma",66,"resample","A",10.6103671385237
64194.18792,310.9347775,"pachyderma",66,"resample","A",11.0696679547388
