Lat.decimal,Long.decimal,IRN,ZF.PF.no.,Museum.no.,Residue.OBD.IRN,Sea.Depth..m....modern.methods,Ocean.Sea,Sample.depth.MIN..cm.,Sample.depth.MAX..cm.,Vessel,Collection.date,species,total_ind,diameter,D_max,D_min,area,area_mm,area_sqrt,area_sqrt_mm,area_log,A_mean,A_mean_log,A_mean_sqrt_mm,A_median,A_median_log,A_median_sqrt_mm,A_max,A_max_log,A_max_sqrt_mm,A_95q,A_95q_log,A_95q_sqrt_mm,A_sd,A_sd_log,A_sd_sqrt_mm,A_mad,A_mad_log,A_mad_sqrt_mm,max_size,max_size_log,max_size_sqrt_mm,min_size,min_size_log,min_size_sqrt_mm,sample,ocean
20.44222,68.84028,5271481,5777,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,menardii,15,1078.46778,1238.36237,652.74,664109.028,0.66411,814.92885,0.81493,13.4062,558696.5026,13.17891,0.73787,644179.7664,13.37573,0.80261,862396.5276,13.66747,0.92865,767096.1832,13.5472,0.87514,175201.0382,0.3589,0.12352,231294.565,0.41113,0.15406,862396.5276,13.66747,0.92865,237833.172,12.37932,0.48768,54,Indian
20.44222,68.84028,5271481,5777,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,menardii,15,1238.36237,1238.36237,652.74,862396.5276,0.8624,928.65307,0.92865,13.66747,558696.5026,13.17891,0.73787,644179.7664,13.37573,0.80261,862396.5276,13.66747,0.92865,767096.1832,13.5472,0.87514,175201.0382,0.3589,0.12352,231294.565,0.41113,0.15406,862396.5276,13.66747,0.92865,237833.172,12.37932,0.48768,54,Indian
20.44222,68.84028,5271481,5777,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,menardii,15,851.32181,1238.36237,652.74,383215.6044,0.38322,619.04411,0.61904,12.85635,558696.5026,13.17891,0.73787,644179.7664,13.37573,0.80261,862396.5276,13.66747,0.92865,767096.1832,13.5472,0.87514,175201.0382,0.3589,0.12352,231294.565,0.41113,0.15406,862396.5276,13.66747,0.92865,237833.172,12.37932,0.48768,54,Indian
20.44222,68.84028,5271481,5777,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,menardii,15,1115.85224,1238.36237,652.74,726253.1784,0.72625,852.20489,0.8522,13.49565,558696.5026,13.17891,0.73787,644179.7664,13.37573,0.80261,862396.5276,13.66747,0.92865,767096.1832,13.5472,0.87514,175201.0382,0.3589,0.12352,231294.565,0.41113,0.15406,862396.5276,13.66747,0.92865,237833.172,12.37932,0.48768,54,Indian
20.44222,68.84028,5271481,5777,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,menardii,15,937.71554,1238.36237,652.74,488173.7196,0.48817,698.6943,0.69869,13.09843,558696.5026,13.17891,0.73787,644179.7664,13.37573,0.80261,862396.5276,13.66747,0.92865,767096.1832,13.5472,0.87514,175201.0382,0.3589,0.12352,231294.565,0.41113,0.15406,862396.5276,13.66747,0.92865,237833.172,12.37932,0.48768,54,Indian
20.44222,68.84028,5271481,5777,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,menardii,15,652.74,1238.36237,652.74,237833.172,0.23783,487.68142,0.48768,12.37932,558696.5026,13.17891,0.73787,644179.7664,13.37573,0.80261,862396.5276,13.66747,0.92865,767096.1832,13.5472,0.87514,175201.0382,0.3589,0.12352,231294.565,0.41113,0.15406,862396.5276,13.66747,0.92865,237833.172,12.37932,0.48768,54,Indian
20.44222,68.84028,5465625,6625,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,obliquiloculata,10,588.4493,617.61234,427.88349,240775.3008,0.24078,490.6886,0.49069,12.39162,199811.8152,12.17799,0.44403,199029.6882,12.19643,0.4456,258774.2064,12.46371,0.5087,254185.2842,12.44562,0.50414,47655.3552,0.24929,0.05425,63949.68559,0.32522,0.07352,258774.2064,12.46371,0.5087,127210.4604,11.7536,0.35667,54,Indian
20.44222,68.84028,5465625,6625,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,obliquiloculata,10,427.88349,617.61234,427.88349,127210.4604,0.12721,356.66575,0.35667,11.7536,199811.8152,12.17799,0.44403,199029.6882,12.19643,0.4456,258774.2064,12.46371,0.5087,254185.2842,12.44562,0.50414,47655.3552,0.24929,0.05425,63949.68559,0.32522,0.07352,258774.2064,12.46371,0.5087,127210.4604,11.7536,0.35667,54,Indian
20.44222,68.84028,5465625,6625,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,obliquiloculata,10,617.61234,617.61234,427.88349,258774.2064,0.25877,508.69854,0.5087,12.46371,199811.8152,12.17799,0.44403,199029.6882,12.19643,0.4456,258774.2064,12.46371,0.5087,254185.2842,12.44562,0.50414,47655.3552,0.24929,0.05425,63949.68559,0.32522,0.07352,258774.2064,12.46371,0.5087,127210.4604,11.7536,0.35667,54,Indian
20.44222,68.84028,5465625,6625,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,obliquiloculata,10,500.34708,617.61234,427.88349,179616.2976,0.17962,423.81163,0.42381,12.09858,199811.8152,12.17799,0.44403,199029.6882,12.19643,0.4456,258774.2064,12.46371,0.5087,254185.2842,12.44562,0.50414,47655.3552,0.24929,0.05425,63949.68559,0.32522,0.07352,258774.2064,12.46371,0.5087,127210.4604,11.7536,0.35667,54,Indian
20.44222,68.84028,5465625,6625,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,obliquiloculata,10,586.90322,617.61234,427.88349,248576.6016,0.24858,498.57457,0.49857,12.42351,199811.8152,12.17799,0.44403,199029.6882,12.19643,0.4456,258774.2064,12.46371,0.5087,254185.2842,12.44562,0.50414,47655.3552,0.24929,0.05425,63949.68559,0.32522,0.07352,258774.2064,12.46371,0.5087,127210.4604,11.7536,0.35667,54,Indian
20.44222,68.84028,5465625,6625,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,obliquiloculata,10,480.32367,617.61234,427.88349,156471.9948,0.15647,395.56541,0.39557,11.96063,199811.8152,12.17799,0.44403,199029.6882,12.19643,0.4456,258774.2064,12.46371,0.5087,254185.2842,12.44562,0.50414,47655.3552,0.24929,0.05425,63949.68559,0.32522,0.07352,258774.2064,12.46371,0.5087,127210.4604,11.7536,0.35667,54,Indian
20.44222,68.84028,5465625,6625,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,obliquiloculata,10,500.87894,617.61234,427.88349,168160.6332,0.16816,410.07394,0.41007,12.03267,199811.8152,12.17799,0.44403,199029.6882,12.19643,0.4456,258774.2064,12.46371,0.5087,254185.2842,12.44562,0.50414,47655.3552,0.24929,0.05425,63949.68559,0.32522,0.07352,258774.2064,12.46371,0.5087,127210.4604,11.7536,0.35667,54,Indian
20.44222,68.84028,5465625,6625,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,obliquiloculata,10,596.5605,617.61234,427.88349,244769.1408,0.24477,494.74149,0.49474,12.40807,199811.8152,12.17799,0.44403,199029.6882,12.19643,0.4456,258774.2064,12.46371,0.5087,254185.2842,12.44562,0.50414,47655.3552,0.24929,0.05425,63949.68559,0.32522,0.07352,258774.2064,12.46371,0.5087,127210.4604,11.7536,0.35667,54,Indian
20.44222,68.84028,5465625,6625,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,obliquiloculata,10,560.07397,617.61234,427.88349,218443.0788,0.21844,467.37895,0.46738,12.29428,199811.8152,12.17799,0.44403,199029.6882,12.19643,0.4456,258774.2064,12.46371,0.5087,254185.2842,12.44562,0.50414,47655.3552,0.24929,0.05425,63949.68559,0.32522,0.07352,258774.2064,12.46371,0.5087,127210.4604,11.7536,0.35667,54,Indian
20.44222,68.84028,5465625,6625,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,obliquiloculata,10,469.08487,617.61234,427.88349,155320.4376,0.15532,394.10714,0.39411,11.95325,199811.8152,12.17799,0.44403,199029.6882,12.19643,0.4456,258774.2064,12.46371,0.5087,254185.2842,12.44562,0.50414,47655.3552,0.24929,0.05425,63949.68559,0.32522,0.07352,258774.2064,12.46371,0.5087,127210.4604,11.7536,0.35667,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,937.14749,970.98532,414.44952,509773.7376,0.50977,713.98441,0.71398,13.14172,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,646.87551,970.98532,414.44952,244862.3304,0.24486,494.83566,0.49484,12.40845,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,762.9344,970.98532,414.44952,302839.5744,0.30284,550.30862,0.55031,12.62096,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,633.11013,970.98532,414.44952,224573.6232,0.22457,473.892,0.47389,12.32196,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,589.16716,970.98532,414.44952,201722.202,0.20172,449.13495,0.44913,12.21465,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,512.71942,970.98532,414.44952,153643.0248,0.15364,391.97325,0.39197,11.94239,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,414.44952,970.98532,414.44952,97076.9376,0.09708,311.57172,0.31157,11.48326,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,500.9786,970.98532,414.44952,136988.712,0.13699,370.11986,0.37012,11.82765,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,702.64158,970.98532,414.44952,280966.644,0.28097,530.06287,0.53006,12.54599,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,970.98532,970.98532,414.44952,470021.7168,0.47002,685.5813,0.68558,13.06053,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,651.46916,970.98532,414.44952,249495.1848,0.2495,499.49493,0.49949,12.42719,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,585.63727,970.98532,414.44952,189501.0516,0.1895,435.31719,0.43532,12.15215,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,416.20446,970.98532,414.44952,99266.8932,0.09927,315.06649,0.31507,11.50557,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,712.34169,970.98532,414.44952,252131.1192,0.25213,502.1266,0.50213,12.4377,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,619.24837,970.98532,414.44952,216599.256,0.2166,465.40225,0.4654,12.2858,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
20.44222,68.84028,5272013,6243,M.4944,35818,-2680,Indian ocean/Arabian sea,NA,NA,HMIMS Investigator,22/11/06,sacculifer,16,703.24288,970.98532,414.44952,251958.0528,0.25196,501.95423,0.50195,12.43702,242588.7538,12.30081,0.48068,234717.9768,12.36521,0.48436,509773.7376,13.14172,0.71398,479959.722,13.08083,0.69268,113933.9676,0.46153,0.11094,67803.44365,0.29195,0.07023,509773.7376,13.14172,0.71398,97076.9376,11.48326,0.31157,54,Indian
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,600726.7872,0.60073,775.06567,0.77507,13.3059,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,816933.3156,0.81693,903.84363,0.90384,13.61331,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,739159.938,0.73916,859.74411,0.85974,13.51327,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,965224.5948,0.96522,982.45844,0.98246,13.78012,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,924593.9292,0.92459,961.55807,0.96156,13.73711,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,1040654.92,1.04065,1020.12495,1.02012,13.85536,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,1105162.092,1.10516,1051.2669,1.05127,13.9155,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,1033006.716,1.03301,1016.36938,1.01637,13.84798,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,1104935.774,1.10494,1051.15925,1.05116,13.9153,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,580797.5256,0.5808,762.10073,0.7621,13.27216,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,780809.0328,0.78081,883.63399,0.88363,13.56809,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,797543.2224,0.79754,893.05275,0.89305,13.58929,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,696412.5372,0.69641,834.51335,0.83451,13.4537,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,829926.6084,0.82993,911.00308,0.911,13.62909,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,430356.2292,0.43036,656.01542,0.65602,12.97237,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,551316.33,0.55132,742.50679,0.74251,13.22006,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,812892.8808,0.81289,901.60572,0.90161,13.60835,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,844970.0724,0.84497,919.22254,0.91922,13.64706,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,698722.308,0.69872,835.89611,0.8359,13.45701,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,562319.3592,0.56232,749.87956,0.74988,13.23983,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,1134144.058,1.13414,1064.962,1.06496,13.94139,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,760240.7568,0.76024,871.91786,0.87192,13.54139,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,673780.7772,0.67378,820.84151,0.82084,13.42066,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
24.33333,-24.46667,5271480,5776,M.25,33286,-5153,Atlantic ocean,NA,NA,HMS Challenger,21/02/1873,menardii,46,NA,NA,NA,470201.4396,0.4702,685.71236,0.68571,13.06092,757434.9395,13.50799,0.86392,755062.0776,13.53453,0.86894,1134144.058,13.94139,1.06496,1101724.061,13.91237,1.04963,185611.5169,0.24793,0.10645,221100.1167,0.2906,0.12862,1134144.058,13.94139,1.06496,430356.2292,12.97237,0.65602,55,Atlantic
