_id,minimumDepthInMeters,dynamicProperties,verbatimLatitude,month,continent,occurrenceID,latestEpochOrHighestSeries,maximumDepthInMeters,waterBody,kingdom,decimalLatitude,earliestEraOrLowestErathem,infraspecificEpithet,latestEraOrHighestErathem,recordNumber,day,individualCount,lifeStage,scientificName,lowestBiostratigraphicZone,habitat,sex,year,eventTime,latestEonOrHighestEonothem,otherCatalogNumbers,latestPeriodOrHighestSystem,specificEpithet,geodeticDatum,collectionCode,higherGeography,latestAgeOrHighestStage,formation,earliestEpochOrLowestSeries,group,highestBiostratigraphicZone,earliestAgeOrLowestStage,country,decimalLongitude,genus,family,phylum,higherClassification,islandGroup,catalogNumber,verbatimLongitude,preparations,maximumElevationInMeters,earliestEonOrLowestEonothem,modified,bed,island,minimumElevationInMeters,subgenus,institutionCode,identificationQualifier,identifiedBy,earliestPeriodOrLowestSystem,georeferenceProtocol,locality,stateProvince,member,taxonRank,typeStatus,recordedBy,class,basisOfRecord,dateIdentified,scientificNameAuthorship,order
768573,,"{""identificationdescription"": ""Broken shells, mud and gravel"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",50 04 27 N,3,,2a279524-1279-43bc-8454-1a4f26e58f9a,,,Northeast Atlantic Ocean,,50.0742,,,,,28,,,"Broken shells, mud and gravel",,,,1974,,,NHMUK:ecatalogue:20407,,,,MIN,,,,,,,,,-5.4928,,,,,,"BM.1974,O160",005 29 34 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
71146,,"{""identificationdescription"": ""Soft grey mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",57 26 23 N,4,,29ee341c-a7de-4589-ab8c-43e2df497ec0,,,Northeast Atlantic Ocean,,57.4397,,,,,5,,,Soft grey mud,,,,1974,,,NHMUK:ecatalogue:21412,,,,MIN,,,,,,,,,-5.9969,,,,,,"BM.1976,O372",005 59 49 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
654764,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",23 39 45 S,7,,29ebfc2c-ac21-46eb-89a4-0b5fd498199b,,,Western Central Pacific Ocean,,-23.6625,,,,,22,,,,,,,1901,,,NHMUK:ecatalogue:32658,,,,MIN,,,,,,,,,173.6917,,,,,,,173 41 30 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1014761,,"{""identificationdescription"": ""Fine sand,broken shells,mud,small gravel"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",58 12 48 N,9,,29ef748b-1bb5-4dc8-b765-fb679ec03227,,,Northeast Atlantic Ocean,,58.2133,,,,,12,,,"Fine sand,broken shells,mud,small gravel",,,,1983,,,NHMUK:ecatalogue:26283,,,,MIN,,,,,,,,,-5.7783,,,,,,"BM.1984,O206",005 46 42 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
36388,,"{""identificationdescription"": ""Blue mud, 1pc caco3"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",39 15 00 N,11,,2a2837ad-215d-463e-ba5e-36dd523caaee,,,Eastern Central Pacific Ocean,,39.25,,,,,2,,,"Blue mud, 1pc caco3",,,,1873,,,NHMUK:ecatalogue:38229,,,,MIN,,,,,,,,,-125.5,,,,,,,125 30 00 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
112188,,"{""identificationdescription"": ""Coarse sand, broken shells, rocks"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",51 42 48 N,10,,2a295e52-4efa-4c52-99a6-aa4931bd78a8,,,Northeast Atlantic Ocean,,51.7133,,,,,19,,,"Coarse sand, broken shells, rocks",,,,1976,,,NHMUK:ecatalogue:23900,,,,MIN,,,,,,,,,-5.2611,,,,,,"BM.1977,O77",005 15 40 W,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
635183,,"{""identificationdescription"": ""Slate"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",49 56 15 N,9,,29f9e8ee-29d8-4dd0-9639-1a8c078aa681,,,Northeast Atlantic Ocean,,49.9375,,,,,12,,,Slate,,,,1965,,,NHMUK:ecatalogue:29735,,,,MIN,,,,,,,,,-5.23,,,,,,"BM.1988,O954",005 14  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
694745,,"{""identificationdescription"": ""Medium sand, calcareous weed"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",59 05 07 N,5,,2a1e538d-544a-4b72-987c-badd08374f9e,,,Northeast Atlantic Ocean,,59.0853,,,,,2,,,"Medium sand, calcareous weed",,,,1980,,,NHMUK:ecatalogue:24449,,,,MIN,,,,,,,,,-6.4133,,,,,,"BM.1980,O165",006 24 48 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
541139,,"{""identificationdescription"": ""Washings\u00fbvolcanic mud\u00fb25.74pc caco3"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",38 44 38 N,7,,29f82b91-a7d6-4c9b-8d14-ea8a98938762,,,Northeast Atlantic Ocean,,38.7439,,,,,7,,,Washingsûvolcanic mudû25.74pc caco3,,,,1899,,,NHMUK:ecatalogue:32083,,,,MIN,,,,,,,,,-28.525,,,,,,,028 31 30 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
150751,,"{""identificationdescription"": ""Globigerina ooze"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",59 03  N,,,2a157fee-a54d-4efa-b89e-2c8b6332141d,,,Northeast Atlantic Ocean,,59.05,,,,,,,,Globigerina ooze,,,,,,,NHMUK:ecatalogue:31431,,,,MIN,,,,,,,,,-16.62,,,,,,,016 37  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
685572,,"{""identificationdescription"": ""Soft&grey mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",57 32 22 N,4,,2a14bad0-ebbd-4c33-b2e2-98eb0a621074,,,Northeast Atlantic Ocean,,57.5394,,,,,8,,,Soft&grey mud,,,,1974,,,NHMUK:ecatalogue:21522,,,,MIN,,,,,,,,,-5.9272,,,,,,"BM.1976,O471",005 55 38 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
237345,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",20 12  S,9,,2a238e4b-2ada-444e-828d-9a60e8423004,,,Western Central Pacific Ocean,,-20.2,,,,,16,,,,,,,1889,,,NHMUK:ecatalogue:35016,,,,MIN,,,,,,,,,-179.5375,,,,,,,179 32 15 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
339176,,"{""identificationdescription"": ""Large gravel"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",58 24 48 N,8,,29f335d1-2c9b-4492-ad41-6da8275e882e,,,Northeast Atlantic Ocean,,58.4133,,,,,22,,,Large gravel,,,,1982,,,NHMUK:ecatalogue:25902,,,,MIN,,,,,,,,,-7.0633,,,,,,"BM.1983,O192",007 03 48 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
782164,,"{""identificationdescription"": ""Fine sand,broken shell,medium sand,soft grey mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",57 02 48 N,7,,2a1a5a97-ea48-47c4-89ef-dea042edf6ac,,,Northeast Atlantic Ocean,,57.0467,,,,,27,,,"Fine sand,broken shell,medium sand,soft grey mud",,,,1986,,,NHMUK:ecatalogue:28427,,,,MIN,,,,,,,,,-7.0867,,,,,,"BM.1987,O176",007 05 12 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
554983,,"{""identificationdescription"": ""Fine sand,shell,pebbles"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",50 00  N,10,,2a4ad748-ffee-4c4d-ada6-a5df370c1c6f,,,Northeast Atlantic Ocean,,50,,,,,28,,,"Fine sand,shell,pebbles",,,,1982,,,NHMUK:ecatalogue:25298,,,,MIN,,,,,,,,,-4.69,,,,,,"BM.1982,O488",004 41 24 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1104768,,"{""identificationdescription"": ""Medium sand, broken shell"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",04 44 54 N,3,,2a31f93b-0125-4ccb-ba80-85e61d8cc950,,,Southwest Atlantic Ocean,,4.7483,,,,,4,,,"Medium sand, broken shell",,,,1978,,,NHMUK:ecatalogue:24219,,,,MIN,,,,,,,,,-1.59,,,,,,"BM.1978,O28",001 35 24 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
536337,,"{""identificationdescription"": ""Coarse grey sand, small shell"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",24 29 30 N,11,,2a5479af-d276-44ac-b13b-bb0f09c6b612,,,Western Indian Ocean,,24.4917,,,,,16,,,"Coarse grey sand, small shell",,,,1955,,,NHMUK:ecatalogue:13518,,,,MIN,,,,,,,,,53.07,,,,,,"BM.1957,324(4)",053 04 12 E,,,,08/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
803533,,"{""identificationdescription"": ""Fine sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",18 14 06 N,9,,2a4cf42e-4120-47ba-91a1-b810a00fe3bd,,,Western Central Atlantic Ocean,,18.235,,,,,26,,,Fine sand,,,,1970,,,NHMUK:ecatalogue:22602,,,,MIN,,,,,,,,,-63.1983,,,,,,"BM.1977,O1787",063 11 54 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
224567,,"{""identificationdescription"": ""Pebble, weed"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",53 31  N,10,,2a310ae3-021e-47d7-9546-cd413a7c137c,,,Northeast Atlantic Ocean,,53.52,,,,,6,,,"Pebble, weed",,,,1959,,,NHMUK:ecatalogue:14911,,,,MIN,,,,,,,,,0.325,,,,,,"BM.1960,3(3)",000 19 30 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
23751,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",35 35 24 N,6,,2a413c34-9d44-40b8-b318-a35bb0ab50ac,,,Eastern Central Atlantic Ocean,,35.59,,,,,2,,,,,,,1954,,,NHMUK:ecatalogue:12628,,,,MIN,,,,,,,,,34.2033,,,,,,"BM.1954,208(11)",034 12 12 E,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
459357,,"{""identificationdescription"": ""Sticky green mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",04 36 52 N,4,,2a2d2805-d4f3-4cbd-8e71-bd6e6b6065fb,,,Eastern Central Atlantic Ocean,,4.6144,,,,,19,,,Sticky green mud,,,,1978,,,NHMUK:ecatalogue:24180,,,,MIN,,,,,,,,,-2.0683,,,,,,"BM.1978,O124",002 04 06 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
920969,,"{""identificationdescription"": ""Fine sand, medium sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",51 25  N,2,,2a5b251a-a299-4706-a68d-bfce3aa11afd,,,Northeast Atlantic Ocean,,51.42,,,,,24,,,"Fine sand, medium sand",,,,1972,,,NHMUK:ecatalogue:21014,,,,MIN,,,,,,,,,1.375,,,,,,"BM.1975,O557",001 22 30 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
177984,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",11 30  N,,,2a4535e6-dce2-4114-b9f0-be0986c34209,,,Western Central Pacific Ocean,,11.5,,,,,,,,,,,,,,,NHMUK:ecatalogue:12612,,,,MIN,,,,,,,,,165.33,,,,,,"BM.1954,150(2)a",165 20  E,,,,08/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
306331,,"{""identificationdescription"": ""Fish,echinoid,gastropods"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",18 43 31 N,6,,2a40f761-baa5-4ad2-ab37-402eb505d17d,,,Western Central Atlantic Ocean,,18.7253,,,,,7,,,"Fish,echinoid,gastropods",,,,1974,,,NHMUK:ecatalogue:22061,,,,MIN,,,,,,,,,-60.9353,,,,,,"BM.1977,O1297",060 56 07 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
150993,,"{""identificationdescription"": ""Washings"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",19 34  S,10,,2a4ce052-5969-4f02-8c6b-e7dbe5411422,,,Western Indian Ocean,,-19.57,,,,,31,,,Washings,,,,1887,,,NHMUK:ecatalogue:34671,,,,MIN,,,,,,,,,64.63,,,,,,,064 38  E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
397356,,"{""identificationdescription"": ""Shells, coral"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",25 25 12 N,5,,2a2e4a23-d7f0-4ca1-bcf8-02823b0549f3,,,Western Indian Ocean,,25.42,,,,,5,,,"Shells, coral",,,,1967,,,NHMUK:ecatalogue:18523,,,,MIN,,,,,,,,,53.3117,,,,,,"BM.1968,O288",053 18 42 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
159185,,"{""identificationdescription"": ""Fine sand (wentworth classification)"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",52 24 15 N,10,,2a36e32e-0a62-439b-ac5e-c20b8d4809f5,,,Northeast Atlantic Ocean,,52.4042,,,,,17,,,Fine sand (wentworth classification),,,,1962,,,NHMUK:ecatalogue:16694,,,,MIN,,,,,,,,,-4.1431,,,,,,"BM.1964,123",004 08 35 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
404825,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2011-07-14""}",,,,2a2ebe34-2c22-4972-a418-48ae5772ad53,,,,,,,,,,,,,,,,,,,,NHMUK:ecatalogue:2229556,,,,MIN,,,,,,,,,,,,,,,BM.96626(F12),,,,,14/07/2011,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
512566,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",28 57 07 S,6,,2a4eb6e6-e9f7-43a6-9587-480aaa7ffd26,,,Southwest Pacific Ocean,,-28.9519,,,,,6,,,,,,,1901,,,NHMUK:ecatalogue:32356,,,,MIN,,,,,,,,,159.7253,,,,,,,159 43 31 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
666779,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",18 16 30 N,10,,2a2af25d-7922-480d-a9f8-e53c3fba06a5,,,Western Central Atlantic Ocean,,18.275,,,,,1,,,,,,,1970,,,NHMUK:ecatalogue:22614,,,,MIN,,,,,,,,,-63.1528,,,,,,"BM.1977,O1797",063 09 10 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
732542,,"{""identificationdescription"": ""Gravel composed of almost equiproportional medium grained, quartz sand and rounded rock fragments together with some shell debris"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",53 30 57 N,,,2a2b6c1e-61a6-4098-942e-7a1db2b7f54a,,,Northeast Atlantic Ocean,,53.5158,,,,,,,,"Gravel composed of almost equiproportional medium grained, quartz sand and rounded rock fragments to",,,,,,,NHMUK:ecatalogue:17834,,,,MIN,,,,,,,,,1.3172,,,,,,"BM.1966,O258",001 19 02 E,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
169794,,"{""identificationdescription"": ""Glob. mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",26 29 30 N,2,,2a4b5a37-165c-433d-b129-16098e116fcc,,,Eastern Central Atlantic Ocean,,26.4917,,,,,9,,,Glob. mud,,,,1968,,,NHMUK:ecatalogue:22087,,,,MIN,,,,,,,,,-15.025,,,,,,"BM.1977,O132",015 01 30 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
596576,,"{""identificationdescription"": ""Washings\u00fbglobigerina ooze 81.55pc caco3"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",38 43 31 N,7,,2a4c80d5-1424-4f33-b323-0d377ee89aa6,,,Northeast Atlantic Ocean,,38.7253,,,,,6,,,Washingsûglobigerina ooze 81.55pc caco3,,,,1899,,,NHMUK:ecatalogue:32069,,,,MIN,,,,,,,,,-30.3692,,,,,,,030 22 09 W,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
439188,,"{""identificationdescription"": ""Fine sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 40  N,9,,2a40ca0a-e8ef-4667-b7f4-487697332f24,,,Western Central Atlantic Ocean,,17.67,,,,,26,,,Fine sand,,,,1970,,,NHMUK:ecatalogue:23230,,,,MIN,,,,,,,,,-61.75,,,,,,"BM.1977,O2360",061 45  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
321978,,"{""identificationdescription"": ""Pebbles,broken shells,coarse sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",53 01 54 N,10,,2a4cb583-bc61-48dc-acdb-64459c67307d,,,Northeast Atlantic Ocean,,53.0317,,,,,31,,,"Pebbles,broken shells,coarse sand",,,,1983,,,NHMUK:ecatalogue:26512,,,,MIN,,,,,,,,,-4.82,,,,,,"BM.1984,O412",004 49 12 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
163377,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",15 46 05 S,10,,2a32cbdc-8414-404e-aca7-febac9c7579a,,,Western Central Pacific Ocean,,-15.7681,,,,,8,,,,,,,1912,,,NHMUK:ecatalogue:30738,,,,MIN,,,,,,,,,148.2,,,,,,,148 12  E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
81156,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",20 54  S,7,,2a400ef6-1e4f-40a2-980b-bfd2e01b9e98,,,Western Central Pacific Ocean,,-20.9,,,,,27,,,,,,,1901,,,NHMUK:ecatalogue:32703,,,,MIN,,,,,,,,,176.85,,,,,,,176 51  E,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
915785,,"{""identificationdescription"": ""Medium sand,broken shells"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",56 53  N,6,,2a36759c-d74f-41af-afb5-005931052800,,,Northeast Atlantic Ocean,,56.88,,,,,1,,,"Medium sand,broken shells",,,,1985,,,NHMUK:ecatalogue:28046,,,,MIN,,,,,,,,,-7.4383,,,,,,"BM.1986,O732",007 26 18 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
748379,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",06 08  N,1,,2a36b073-9131-4aa0-ac7f-2cf7f77c5e38,,,Eastern Central Atlantic Ocean,,6.13,,,,,7,,,,,,,1886,,,NHMUK:ecatalogue:33981,,,,MIN,,,,,,,,,-10.92,,,,,,,010 55  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
547369,,"{""identificationdescription"": ""Stone, shell"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",50 37 59 N,10,,2a495690-89f8-49d4-9428-2bf5e9124552,,,Northeast Atlantic Ocean,,50.6331,,,,,30,,,"Stone, shell",,,,1957,,,NHMUK:ecatalogue:14087,,,,MIN,,,,,,,,,-1.0964,,,,,,"BM.1958,364(27)",001 05 47 W,,,,08/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
928967,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",04 57  S,11,,2a30418c-1a9e-44e7-bf58-070913e60852,,,Western Indian Ocean,,-4.95,,,,,2,,,,,,,1963,,,NHMUK:ecatalogue:17545,,,,MIN,,,,,,,,,55.425,,,,,,"BM.1965,O558",055 25 30 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
146749,,"{""identificationdescription"": ""Pale greensand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",50 29  N,3,,2a72b9ee-d207-4c52-80cb-62e35f279b95,,,Northeast Atlantic Ocean,,50.48,,,,,21,,,Pale greensand,,,,1969,,,NHMUK:ecatalogue:28732,,,,MIN,,,,,,,,,-1.42,,,,,,"BM.1988,O1131",001 25  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
465570,,"{""identificationdescription"": ""Diatomaceous ooze"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",64 56  S,3,,2a97ec9f-0559-4d2e-8272-337abb98e426,,,Antarctic Atlantic Ocean,,-64.93,,,,,19,,,Diatomaceous ooze,,,,1927,,,NHMUK:ecatalogue:19348,,,,MIN,,,,,,,,,-64.72,,,,,,"BM.1972,O185",064 43  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
125942,,"{""identificationdescription"": ""Slightly muddy, very fine grained, quartz sand with a few broken shell fragments"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",53 55 11 N,,,2a5c9b1f-1876-442c-9a03-848bf8d6a8c8,,,Northeast Atlantic Ocean,,53.9197,,,,,,,,"Slightly muddy, very fine grained, quartz sand with a few broken shell fragments",,,,,,,NHMUK:ecatalogue:17766,,,,MIN,,,,,,,,,1.0486,,,,,,"BM.1966,O196",001 02 55 E,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
299939,,"{""identificationdescription"": ""Coarse sand, broken shell, small gravel"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",50 29 18 N,6,,2a84e367-5aea-440d-8dda-defe2ab54bda,,,Northeast Atlantic Ocean,,50.4883,,,,,2,,,"Coarse sand, broken shell, small gravel",,,,1976,,,NHMUK:ecatalogue:21140,,,,MIN,,,,,,,,,-0.3417,,,,,,"BM.1976,O126",000 20 30 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
738572,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 45  N,11,,2a827ad6-1c33-4d08-832d-f9637aae2ae3,,,Western Central Atlantic Ocean,,17.75,,,,,10,,,,,,,1897,,,NHMUK:ecatalogue:31726,,,,MIN,,,,,,,,,-76.2389,,,,,,,076 14 20 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
283152,,"{""identificationdescription"": ""Coarse sand,broken shell"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",58 41 54 N,9,,2a7ec82f-f9ba-49b8-b57c-67ff4b7fe58c,,,Northeast Atlantic Ocean,,58.6983,,,,,22,,,"Coarse sand,broken shell",,,,1984,,,NHMUK:ecatalogue:27263,,,,MIN,,,,,,,,,-3.225,,,,,,"BM.1986,O1159",003 13 30 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1110940,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",50 50 00 S,1,,2a807b87-3cab-496d-88f2-740b353ae4c3,,,Southwest Atlantic Ocean,,-50.8333,,,,,28 - 29,,,,,,,1932,,,NHMUK:ecatalogue:13289,,,,MIN,,,,,,,,,-57.2917,,,,,,"BM.1956,33(51)",057 17 30 W,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
484557,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",30 44 28 S,4,,2a5d0c63-b0b9-426a-9249-58a06637cc2e,,,Southwest Pacific Ocean,,-30.7411,,,,,12,,,,,,,1902,,,NHMUK:ecatalogue:29901,,,,MIN,,,,,,,,,159.4847,,,,,,"BM.1989,O277",159 29 05 E,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1010540,,"{""identificationdescription"": ""Conglomerate"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",50 05  N,9,,2a83616b-cc6c-4742-b798-fcdce83ec6b5,,,Northeast Atlantic Ocean,,50.08,,,,,7,,,Conglomerate,,,,1962,,,NHMUK:ecatalogue:29362,,,,MIN,,,,,,,,,-5,,,,,,"BM.1988,O606",005 00  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
