Core,Coring device,Lat,Long,Water depth (m),Ocean,Sample depth - upper (m),Sample depth - lower (m),calendar age estimate (cal ky BP),Chronostratigraphic quality (chronozone level),sedimentation rate (cm/ky),Laboratory,Instrument,Publication,added by (name),date of addition,Orbulina_universa,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Globigerinoides_tenellus,Trilobatus_sacculifer,Sphaeroidinella_dehiscens,Globigerinella_adamsi,Globigerinella_siphonifera,Globigerinella_calida,Globigerina_bulloides,Globigerina_falconensis,Beella_digitata,Globoturborotalita_rubescens,Turborotalita_humilis,Turborotalita_quinqueloba,Neogloboquadrina_pachyderma,Neogloboquadrina_incompta,Neogloboquadrina_dutertrei,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Pulleniatina_obliquiloculata,Globoconella_inflata,Globorotalia_truncatulinoides,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_scitula,Dentigloborotalia_anfracta,Globorotalia_menardii,Globorotalia_tumida,Globorotalia_menardii_._Globorotalia_tumida,Candeina_nitida,Globigerinita_glutinata,Globorotalia_theyeri,Tenuitella_iota,Turborotalita_humilis_._Berggrenia_pumilio,Globigerinita_uvula,unidentified,Count,Type,Sum
V34-092,,21.15,65.12,3166,Indo-Pacific,0.85,,,4,4.1,,,Prell (1985),TTB,01/01/03,9.3,0,,36.2,0.8,,0,,7,3.5,3.1,20.6,0.8,0,,0,0,0,2.7,0,0,1.9,0,0,0,0,0,,,,NA,,5.8,,,,,0,,,91.7
V34-101,,17.49,67.42,3038,Indo-Pacific,0.4,,,4,1.9,,,Prell (1985),TTB,01/01/03,2.8,1.2,,37.2,1.9,,0,,1.4,3.5,5.1,4.7,0.3,0.7,,0,0,0,6.3,0,0,5.6,0,0.7,0,0,0.5,,,,NA,,17.5,,,,,0,,,89.4
V34-109,,19.73,66.08,2742,Indo-Pacific,0.8,,,4,3.9,,,Prell (1985),TTB,01/01/03,6.1,0.3,,30.9,1.8,,0,,2.6,4.7,5.8,10,0,1.3,,0,0,0,6.1,0,0.3,4.5,0,0.8,0,0,0,,,,NA,,15,,,,,0,,,90.2
V34-111,,17.62,63.88,3623,Indo-Pacific,0.6,,,4,2.9,,,Prell (1985),TTB,01/01/03,1.9,3.1,,36.9,1.9,,0.3,,3.8,3.4,5,4.4,0.3,0.3,,0,0,0,9.1,0,0,4.1,0,2.2,0,0,0,,,,NA,,14.4,,,,,0,,,91.1
Z2108,,-33.38,161.61,1448,Indo-Pacific,0.75,,,2,3.6,,,"Nelson et al., (1993b); Barrows et al. (2000)",TTB,01/01/03,7,0,,25,1,,0,0,0,10,49,20,0,1,0,104,2,51,37,1,0,0,110,11,5,1,5,,1,0,NA,0,26,,,,3,0,,,470
Z2112,,-33.53,166.53,2858,Indo-Pacific,0.935,,,2,4.5,,,Samson (1996),TTB,01/01/03,5,0,0,14,0,,0,0,4,7,69,31,0,3,1,0,3,193,6,0,0,0,140,17,10,2,2,0,0,0,NA,0,8,0,0,0,0,6,,,521
KH92-1-3a,Piston,8.02,139.64,2830,"Pacific, West Caroline Basin",0.324,,19.7,,,,,"Kimoto et al., 2003. Marine Micropaleontology","Huang, C.C. & Chen, M.T.",Jun-03,0.7,4.43,,32.33,2.42,7.45,0,,5.74,1.01,9.47,0.2,0.81,1.51,,0.2,0,0,9.47,0,0.7,2.01,0,0.2,0.7,0,0.7,,,,6.55,0.81,12.59,,,,,0,100,1,100
KH92-1-5a,Piston,3.53,141.86,2283,"Pacific, Eauripic-New Guinea Rise",0.222,,20.3,,,,,"Kimoto et al., 2003. Marine Micropaleontology","Huang, C.C. & Chen, M.T.",Jun-03,0,0.5,,31,1.5,3.5,0,,18.5,0,5.5,1.5,0,0.5,,0,0,0,3.5,0,0,4.5,0,0,0,0,0,,,,3.5,0.5,25.5,,,,,0,100,1,100
KH90-3-P2,Piston,-1.17,160.01,2494,"Pacific, Ontong-Java Plateau",0.631,,20.1,,,,,"Kimoto et al., 2003. Marine Micropaleontology","Huang, C.C. & Chen, M.T.",Jun-03,0,0.71,,30.07,1.31,5.65,0,,6.36,0.4,12.41,0.91,0.2,2.22,,0,0,0,9.99,1.11,0.2,6.16,0,0,0,0,0,,,,3.33,0.2,18.77,,,,,0,100,1,100
KH90-3-P2,Piston,-1.17,160.01,2494,"Pacific, Ontong-Java Plateau",0.677,,21.9,,,,,"Kimoto et al., 2003. Marine Micropaleontology","Huang, C.C. & Chen, M.T.",Jun-03,0,0,,31.9,0.7,4.91,0,,7.32,0.3,13.74,0.2,0,1.71,,0,0,0,5.62,0.5,0,5.12,0,0,0.3,0,0,,,,3.41,0,24.27,,,,,0,100,1,100
MD972142,Piston,12.69,119.47,1557,"Pacific, South China Sea",2.775,,19.26,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.81,0.54,,18.28,4.03,7.53,0,,5.91,14.25,9.68,0.54,0,1.34,,0,0,0,18.55,0.54,0,6.72,0.54,0,0.27,0,0,,,,1.88,0,8.6,,,,,0,100,1,100.01
MD972142,Piston,12.69,119.47,1557,"Pacific, South China Sea",2.815,,19.62,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,2.01,0,,17.24,2.3,9.2,0,,5.17,10.06,9.77,0.57,0,2.01,,0,0,0,18.39,0.57,0,6.32,0.29,0,1.72,0,0,,,,2.87,0,11.49,,,,,0,100,1,99.98
MD972142,Piston,12.69,119.47,1557,"Pacific, South China Sea",2.895,,20.33,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.96,0,,16.31,1.44,10.07,0,,4.8,11.03,7.43,1.44,0.96,2.16,,0,0,0,15.11,0.96,0,10.79,0.72,0,0.96,0,0,,,,3.84,0,11.03,,,,,0,100,1,100.01
MD972142,Piston,12.69,119.47,1557,"Pacific, South China Sea",2.975,,21.05,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.85,0.34,,18,3.4,9,0,,4.24,12.9,4.75,2.72,0.68,2.21,,0,0,0,16.13,0.68,0,7.13,0.17,0.51,3.06,0,0,,,,2.72,0,10.53,,,,,0,100,1,100.02
MD972142,Piston,12.69,119.47,1557,"Pacific, South China Sea",3.055,,21.86,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.52,0.26,,21.35,3.91,0,0,,4.43,16.67,10.94,1.04,2.34,0.26,,0,0,0,17.71,0.52,0,5.47,0.52,0,3.91,0,0,,,,2.08,0,8.07,,,,,0,100,1,100
MD972142,Piston,12.69,119.47,1557,"Pacific, South China Sea",3.135,,22.68,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.28,0.56,,18.72,2.79,10.06,0,,3.91,15.36,4.75,1.96,0.28,0.56,,0,0,0,19.27,1.4,0,7.54,0.56,1.68,3.91,0,0.28,,,,1.12,0,5.03,,,,,0,100,1,100.02
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",9.955,,19.08,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,2.42,0,,16.53,1.61,6.45,0,,0.81,6.85,11.69,0,0,1.21,,0,0,0,31.05,1.21,0,0.81,4.03,0,0,0,0,,,,2.02,0,13.31,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.035,,19.17,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,2.17,0,,18.12,0,6.52,0,,1.45,5.43,5.07,0.72,0,0,,0,0,0,42.39,0.36,0,1.81,1.81,0,0,0,0,,,,0.36,0,13.77,,,,,0,100,1,99.98
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.115,,19.26,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.9,0,,16.67,0,4.05,0,,1.8,5.41,4.95,0,0.45,1.8,,0,0,0,47.3,0.45,0,1.35,0.9,0,0,0,0,,,,3.15,0,10.81,,,,,0,100,1,99.99
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.195,,19.35,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,2.34,0,,12.15,0,6.07,0,,0.47,2.34,5.14,0.47,0,0.93,,0,0,0,50.47,0.47,0,0.93,3.74,0,0,0,0,,,,2.34,0,12.15,,,,,0,100,1,100.01
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.275,,19.44,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,2.79,0,,8.76,1.2,8.76,0,,1.59,7.57,5.18,0.4,0,2.39,,0,0,0,45.82,0,0,1.99,6.77,0,1.59,0,0,,,,1.59,0,3.59,,,,,0,100,1,99.99
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.435,,19.62,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.23,0.41,,13.11,0,6.15,0,,0.82,2.46,3.28,0.82,0,0.41,,0,0,0,22.13,0,0,1.64,25.82,0,1.23,0,0,,,,2.87,0,17.62,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.515,,19.71,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.19,0,,15.02,1.58,7.51,0,,0.79,3.95,7.11,0.4,0,3.16,,0,0,0,28.85,0,0,2.77,11.07,0,0.79,0,0,,,,4.35,0,11.46,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.595,,19.8,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,2.12,0,,15.68,0.85,4.24,0,,0.85,8.47,3.81,0.85,0,2.12,,0,0,0,36.44,1.27,0,4.24,7.63,0,0.42,0,0,,,,2.54,0,8.47,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.675,,19.89,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.92,0,,8.76,1.84,5.53,0,,0.46,5.07,5.99,0.92,0,0.92,,0,0,0,45.16,0.46,0,1.84,5.99,0,1.38,0,0,,,,2.76,0,11.98,,,,,0,100,1,99.98
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.755,,19.98,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.51,0,,12.82,2.56,4.62,0,,0,4.1,4.62,2.05,0,2.05,,0,0,0,46.15,2.05,0,0.51,0.51,0,1.03,0,0,,,,2.56,0,13.85,,,,,0,100,1,99.99
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.835,,20.07,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.44,0.44,,12.56,1.32,5.95,0,,0.66,2.42,5.73,0.22,0,1.1,,1.1,0,0,48.02,0,0,2.64,0.88,0,0.66,0,0,,,,3.3,0,12.56,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",10.915,,20.16,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.86,0,,12.07,0.62,8.05,0,,1.24,3.1,4.02,0,0.31,0.62,,0.31,0,0,50.15,0.62,0,1.24,1.24,1.24,1.55,0,0,,,,2.48,0,9.29,,,,,0,100,1,100.01
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.075,,20.34,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.01,0,,14.86,0.34,4.05,0,,2.03,6.76,8.11,0.68,0.34,1.01,,0,0,0,45.27,0.68,0,2.7,2.36,0.34,1.01,0,0,,,,0.68,0,7.77,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.155,,20.43,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.03,0,,16.78,1.37,3.08,0,,1.37,7.53,9.93,0.68,0.34,1.03,,0,0,0,38.36,1.37,0,2.05,4.45,0.34,0.68,0,0,,,,1.03,0,8.56,,,,,0,100,1,99.98
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.235,,20.52,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.45,0,,12.73,1.82,4.36,0,,1.82,8,8.36,0,0,1.09,,0,0,0,41.82,2.55,0,1.82,5.09,0.36,1.45,0,0,,,,0.36,0,6.91,,,,,0,100,1,99.99
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.315,,20.6,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,2.73,0,,14.84,1.17,6.64,0.39,,1.17,6.25,9.38,0.39,0,0.39,,0,0,0,37.5,0.78,0,2.34,8.59,0,0,0,0,,,,1.17,0,6.25,,,,,0,100,1,99.98
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.395,,20.69,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.82,0,,12,0.36,4.73,0,,1.09,10.55,7.64,0.36,0,0.73,,0,0,0,42.55,0.73,0,1.09,5.09,0,1.45,0,0,,,,1.45,0,8.36,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.475,,20.78,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.88,0.44,,11.06,0.88,8.41,0,,0.88,11.5,8.41,1.33,0,1.33,,0,0,0,44.25,1.33,0,1.77,0.88,0.88,1.33,0,0,,,,0.88,0,3.54,,,,,0,100,1,99.98
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.555,,20.87,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.87,0,,11.61,1.12,4.49,0,,1.5,5.62,9.36,0.37,0,0,,0,0,0,48.31,1.5,0,1.12,0.75,0,1.87,0,0,,,,1.5,0,8.99,,,,,0,100,1,99.98
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.635,,20.96,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.49,0.25,,11.79,0.49,3.93,0,,0.98,7.86,12.53,0.25,0,0.98,,0,0,0,45.7,1.23,0,1.97,0.74,0,0.74,0,0,,,,1.72,0,8.35,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.715,,21.05,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.15,0.23,,11.01,0.23,4.59,0.23,,0.46,5.96,8.94,0.46,0,0.69,,0,0,0,48.85,2.75,0,2.98,0.92,0.92,0.92,0,0,,,,1.61,0,7.11,,,,,0,100,1,100.01
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.795,,21.14,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.31,0,,10.43,2.15,3.99,0,,0.31,3.37,6.75,0.92,0.31,0.61,,0,0,0,49.39,2.76,0,2.15,0.61,0.61,2.76,0,0,,,,1.53,0,11.04,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.875,,21.23,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.34,0.33,,12.04,1,5.02,0.33,,1,3.34,9.7,0.67,0,0.67,,0,0,0,48.83,1.34,0,1.67,0.33,0,1.34,0,0.33,,,,1,0,9.7,,,,,0,100,1,99.98
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",11.955,,21.32,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.93,0,,12.73,0.93,5.32,0,,1.62,5.56,9.95,0.93,0,1.85,,0,0,0,45.14,1.39,0,1.39,0,0,0.93,0,0,,,,3.47,0,7.87,,,,,0,100,1,100.01
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.035,,21.41,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.67,0,,8.1,0,6.43,0,,1.43,3.81,10.24,0,0.24,0.71,,0,0,0,51.9,1.19,0,2.38,0.24,0,1.19,0,0.24,,,,4.52,0,5.71,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.115,,21.5,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,2.24,0.25,,14.46,0.75,5.74,0.25,,1,2.99,7.23,1,0,0.25,,0,0,0,50.62,1.25,0,2.24,0.5,0.5,0.75,0,0,,,,2.24,0,5.74,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.195,,21.59,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.05,0,,7.72,0.35,4.56,0,,0,4.56,5.61,0,0,0.35,,0,0,0,57.54,0,0,3.86,3.16,0,0,0,0.35,,,,0.7,0,10.18,,,,,0,100,1,99.99
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.275,,21.68,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,3.37,0.75,,10.86,0.75,4.49,0,,1.12,3.75,7.12,0.75,0,0,,0,0,0,43.45,1.12,0,3.75,10.11,0,0,0,0,,,,0,0,8.61,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.355,,21.77,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,3.04,0,,8.5,0.81,8.1,0,,2.23,4.86,11.34,0.61,0,0.81,,0,0,0,40.28,0.61,0,3.24,8.91,0,0,0,0,,,,0.2,0,6.48,,,,,0,100,1,100.02
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.435,,21.86,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.55,0.22,,8.19,1.55,5.97,0,,1.33,8.63,8.19,1.55,0,0.66,,0,0,0,40.71,0.44,0,2.43,8.19,0.22,0,0,0,,,,0.22,0,9.96,,,,,0,100,1,100.01
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.515,,21.95,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.61,0,,9.43,1.23,5.53,0,,2.46,7.17,8.61,0.2,0.2,0.61,,0,0,0,46.52,0.41,0,2.25,4.71,0.4,0,0,0,,,,0.2,0,9.43,,,,,0,100,1,99.97
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.595,,22.09,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.23,0,,11.73,1.44,2.26,0,,1.23,7.41,4.53,0.21,0.21,0.62,,0,0,0,46.5,0.21,0,1.44,8.44,0,0,0.21,0,,,,0.21,0,12.14,,,,,0,100,1,100.02
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.675,,22.27,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,3.72,0,,14.63,1.06,5.85,0,,1.6,3.19,7.98,0,0.27,0.8,,0,0,0,38.03,1.06,0.27,2.39,9.57,0,0,0,0.27,,,,4.52,0,4.79,,,,,0,100,1,100
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.755,,22.46,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,2.68,0.77,,7.28,0.77,3.07,0,,1.53,5.75,6.9,0.38,0,0,,0,0,0,50.96,0.77,0,1.92,6.9,0,0,0,0,,,,3.07,0,7.28,,,,,0,100,1,100.03
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.835,,22.65,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.74,0.22,,11.28,1.08,3.9,0.43,,1.52,7.81,7.16,0.43,0.22,0.65,,0,0,0,36.66,0.22,0,2.39,11.5,0,0.22,0,0,,,,3.69,0,8.89,,,,,0,100,1,100.01
MD972148,Piston,19.8,117.54,2830,"Pacific, South China Sea",12.915,,22.84,,,,,"Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.55,0.52,,11.86,2.06,5.15,0,,1.03,5.15,6.19,0,0,0.52,,0,0,0,48.97,0.52,0,2.58,1.55,0,0,0,0,,,,1.55,0,10.82,,,,,0,100,1,100.02
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",5.475,,19.14,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.27,0.95,,17.72,0,12.03,0,,1.58,4.43,3.8,0.95,0.63,3.48,,0,0,0,22.78,1.58,0,16.46,0.32,0,4.11,0,0.32,,,,0.95,0,6.65,,,,,0,100,1,100.01
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",5.555,,19.3,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,3.35,0,,14.83,0.48,15.31,0,,1.44,2.87,3.83,0.48,0,0.48,,0,0.48,0,15.79,1.91,0,20.57,2.87,0.48,3.35,0,0.48,,,,3.35,0,7.66,,,,,0,100,1,100.01
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",5.635,,19.46,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.59,0,,25.22,0,4.45,0,,1.48,5.64,6.53,0.3,0.59,2.67,,0,0,0,18.4,0.89,0,21.96,0.59,0,1.19,0,0.3,,,,1.78,0,7.42,,,,,0,100,1,100
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",5.715,,19.62,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.49,0.5,,22.77,0.5,10.89,0,,2.97,5.45,5.94,0,0,1.49,,0,0,0,14.36,1.49,0,11.88,0.5,0,4.46,0,0,,,,2.48,0,12.87,,,,,0,100,1,100.04
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",5.795,,19.79,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.4,0,,17.93,0,15.94,0,,1.2,7.57,3.98,1.2,0,2.79,,0,0,0,18.73,1.59,0,17.93,1.59,0,3.59,0,0.4,,,,1.2,0,3.98,,,,,0,100,1,100.02
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",5.875,,19.95,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0,0,,24.84,0,10.83,0,,2.23,6.37,3.5,0.64,0,2.23,,0,0,0,19.75,1.27,0,16.88,0.64,0,2.87,0,0.64,,,,1.91,0,5.41,,,,,0,100,1,100.01
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",5.955,,20.11,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.89,0,,22.73,0,12.12,0,,1.52,4.92,3.79,0,0,2.65,,0,0,0,19.7,3.79,0,15.53,2.27,0.76,2.27,0,0,,,,0.38,0,5.68,,,,,0,100,1,100
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",6.035,,20.27,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.13,0.75,,26.42,0.38,12.83,0,,1.89,6.04,7.92,0.75,0,3.02,,0,0,0,14.72,1.51,0,10.94,0.38,0,0.75,0,1.13,,,,2.64,0,6.79,,,,,0,100,1,99.99
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",6.115,,20.43,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.29,0.51,,19.79,0,11.05,0,,0.77,9.77,5.4,0.26,0.51,3.34,,0,0,0,19.54,1.03,0,16.71,0.26,0,3.08,0,0.26,,,,1.03,0,5.4,,,,,0,100,1,100
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",6.195,,20.6,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.73,0.86,,23.05,0,11.53,0,,1.44,5.76,4.03,0.29,0,2.88,,0,0,0,21.61,0.58,0,16.71,0.29,0,2.02,0,0,,,,1.44,0,5.76,,,,,0,100,1,99.98
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",6.275,,20.76,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,0.83,0,,21.55,0,12.15,0,,2.76,7.46,5.25,0,0.28,0.55,,0,0,0,22.93,1.38,0,15.75,0,0.28,3.31,0,0.28,,,,0.83,0,4.42,,,,,0,100,1,100.01
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",6.355,,20.92,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,2.11,0.42,,26.16,0.42,12.66,0,,3.8,5.06,2.95,0,0,1.69,,0,0,0,21.1,2.11,0,15.19,0,0,0.42,0,0.42,,,,2.53,0,2.95,,,,,0,100,1,99.99
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",6.435,,21.08,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.59,0,,22.32,0,18.68,0,,1.37,6.15,3.42,0,0,1.37,,0,0,0,19.13,1.14,0,17.08,0.23,0.23,1.14,0,0.23,,,,0.91,0,5.01,,,,,0,100,1,100
MD972151,Piston,8.73,109.87,1589,"Pacific, South China Sea",6.515,,22.57,,,,,"Huang, C.C. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jun-03,1.02,0,,24.87,1.02,5.58,0,,3.05,7.61,5.08,0.51,0,1.02,,0,0,0,14.21,1.02,0,29.44,2.54,0,0,0,0.51,,,,0,0,2.54,,,,,0,100,1,100.02
MD012394,Piston,13.78,110.25,2097,"Pacific, South China Sea",5.09,5.1,19.07,,,,,"Yu, P.S. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jul-03,0.75,0,,19.17,3.01,4.14,0,,1.88,4.51,3.38,0.75,0.75,1.13,,0,0,0,39.1,0.38,0,2.63,3.38,0,0,0,4.51,,,,2.63,0,7.89,,,,,0,100,1,99.99
MD012394,Piston,13.78,110.25,2097,"Pacific, South China Sea",5.14,5.15,19.33,,,,,"Yu, P.S. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jul-03,0.83,0,,19.06,1.1,6.63,0,,2.21,4.42,6.08,0.55,1.1,1.38,,0,0,0,32.04,0,0,4.97,1.66,0,0,0,4.14,,,,6.63,0,7.18,,,,,0,100,1,99.98
MD012394,Piston,13.78,110.25,2097,"Pacific, South China Sea",5.19,5.2,19.59,,,,,"Yu, P.S. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jul-03,0,0,,21.23,2.23,5.87,0.28,,2.23,4.47,3.63,0.84,0.28,2.23,,0,0,0,32.68,0.28,0,4.75,3.07,0,0,0,3.35,,,,6.98,0,5.59,,,,,0,100,1,99.99
MD012394,Piston,13.78,110.25,2097,"Pacific, South China Sea",5.24,5.25,19.85,,,,,"Yu, P.S. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jul-03,1.08,0,,20.78,2.6,3.46,0,,2.38,6.49,3.9,0.43,0.43,1.3,,0,0,0,36.36,0,0,4.76,3.03,0,0,0,3.03,,,,3.46,0,6.49,,,,,0,100,1,99.98
MD012394,Piston,13.78,110.25,2097,"Pacific, South China Sea",5.29,5.3,20.11,,,,,"Yu, P.S. & Chen, M.T.","Huang, C.C. & Chen, M.T.",Jul-03,1.65,1.23,,21.81,4.12,2.47,0,,0.41,2.88,3.29,0,0,1.23,,0,0,0,35.8,0,0,3.7,4.12,0,0,0,2.88,,,,4.53,0,9.88,,,,,0,100,1,100
